what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742051492
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742051688
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742051721
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742055079
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742055351
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742055386
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742163966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742171207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742193719
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742199229
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742206642
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212110
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212125
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212138
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212151
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212169
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212222
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212252
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212267
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212380
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742212411
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742217368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742220937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742228160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742229580
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742231428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365742240961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742246107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742253452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742254452
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742256816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742260388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742261134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742270217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742271007
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742272407
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742276121
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742277748
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742278699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742280249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742311790
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365742311798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742315236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742321390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742323207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742330822
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742336656
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742336661
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742337659
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742339395
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742339395
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742340919
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742357676
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742359446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742362763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742433954
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742437179
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742437328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742446064
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742446239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742447875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365742455178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742455713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742457362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742572578
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742576300
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742576441
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742577303
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742577513
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742577547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742612181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742614162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742638053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742645873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742661020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742663207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742674507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742675415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742688435
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742697574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1365742698548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365742699299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365742700261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742701302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742707922
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365742710892
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1365742721427
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1365742721559
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1365742721587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365742725961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742727854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742795934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742796731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742800544
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742807408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742870799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742873917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742880563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742900964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742902695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742903544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742904123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742914174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742948505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742986809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742988150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743008066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365743017175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365743017550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743017918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743047925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365743055791
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365743065561
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365743077228
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365743078940
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365743079121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365743105681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743106050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743118216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743129616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743141693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743143305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743143721
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1365743184769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365743222858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365743226779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743227488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743313265
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365743315311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365743343557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365744053073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365744094008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365745740737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365745741886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365745804836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365747016437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365747016441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365747016518
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365747027927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365747147264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365747148006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748085060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748616115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748727688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748732539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748732792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748744604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365748745211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749011004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365749518740
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365749524406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365749528048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365749533216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365749542712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749543633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749545602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749547432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749552026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365749553978
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1365749561966
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1365749562010
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1365749562028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365749567985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749569708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749599070
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365749603960
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365749607488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749628144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749628692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749629054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749629347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365749635484
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365749647421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749724097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749726824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749727524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749728060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749728285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749728474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749728648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749729969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749730894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749731077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365749731287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365749731974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749732678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749832322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749840086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749912554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365749937923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750009124
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365750015888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750016671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750110876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750111637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750115065
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365750115073
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365750120929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750124743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365750127774
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1365750135905
